nr_runs	nr_files	mFDR	IP/PPs	target_PSM	decoy_PSM	FP_PSM	TP_PSM	target_pepID	decoy_pepID	FP_pepID	FP_pepID_stdev	TP_pepID	pepFDR	target_protID	decoy_protID	FP_protID	FP_protID_stdev	TP_protID	protFDR	target_protIDs	decoy_protIDs	FP_protIDs	TP_protIDs	protFDRs	target_protIDns	decoy_protIDns	FP_protIDns	TP_protIDns	protFDRns
19	1	0.0634	8.17587e-05	193176	12247	12247	180929	10299	5002	4997	2.18020833	5302	0.48521667	4235	3765	3636	13.68931898	599	0.85845040	2175	2107	2035	140	0.93542488	2060	1658	1601	459	0.77717881
19	1	0.0636	8.10867e-05	193222	12288	12288	180934	10321	5024	5019	2.18500623	5302	0.48631194	4249	3784	3659	13.40836303	590	0.86105162	2181	2122	2052	129	0.94070728	2068	1662	1607	461	0.77704340
19	1	0.0638	8.03299e-05	193274	12330	12330	180944	10355	5051	5046	2.19232580	5309	0.48731951	4270	3800	3668	13.88897299	602	0.85901621	2189	2129	2055	134	0.93880531	2081	1671	1613	468	0.77508620
19	1	0.064	7.9753e-05	193308	12371	12371	180937	10372	5071	5066	2.19604916	5306	0.48844747	4279	3809	3676	13.91837970	603	0.85919328	2191	2129	2055	136	0.93789769	2088	1680	1622	466	0.77660641
19	1	0.0642	7.90163e-05	193345	12412	12412	180933	10387	5095	5090	2.19938192	5297	0.49005127	4285	3825	3697	13.65655666	588	0.86278562	2190	2139	2067	123	0.94403687	2095	1686	1630	465	0.77784995
19	1	0.0644	7.82062e-05	193395	12454	12454	180941	10415	5112	5107	2.20534067	5308	0.49036354	4302	3834	3699	14.10612835	603	0.85985815	2199	2139	2064	135	0.93849219	2103	1695	1635	468	0.77763453
19	1	0.0646	7.75943e-05	193441	12496	12496	180945	10444	5134	5129	2.21154626	5315	0.49110579	4320	3845	3703	14.54471508	617	0.85719378	2206	2144	2065	141	0.93602120	2114	1701	1638	476	0.77493584
19	1	0.0648	7.6839e-05	193488	12538	12538	180950	10472	5157	5152	2.21754577	5320	0.49198647	4336	3862	3717	14.72148214	619	0.85727207	2212	2153	2072	140	0.93681662	2124	1709	1645	479	0.77443189
19	1	0.065	7.60208e-05	193533	12579	12579	180954	10494	5177	5172	2.22226717	5322	0.49285891	4351	3872	3722	15.00981538	629	0.85551731	2221	2155	2072	149	0.93278435	2130	1717	1651	479	0.77494918
19	1	0.0652	7.52304e-05	193583	12620	12620	180963	10525	5205	5200	2.22890768	5325	0.49406478	4367	3884	3732	15.12139723	635	0.85460666	2232	2161	2076	156	0.93031671	2135	1723	1656	479	0.77545686
19	1	0.0654	7.43738e-05	193648	12664	12664	180984	10559	5228	5223	2.23614163	5336	0.49464907	4386	3897	3742	15.24544803	644	0.85325811	2238	2166	2080	158	0.92943071	2148	1731	1662	486	0.77389393
19	1	0.0656	7.37054e-05	193688	12705	12705	180983	10583	5249	5244	2.24126631	5339	0.49550946	4398	3913	3762	15.04960763	636	0.85534646	2243	2177	2093	150	0.93307509	2155	1736	1669	486	0.77444376
19	1	0.0658	7.30647e-05	193737	12747	12747	180990	10604	5275	5270	2.24576868	5334	0.49697817	4412	3931	3781	15.03354791	631	0.85689228	2246	2187	2103	143	0.93647831	2166	1744	1677	489	0.77436679
19	1	0.066	7.23935e-05	193793	12790	12790	181003	10634	5299	5294	2.25214676	5340	0.49783034	4427	3945	3792	15.23809325	635	0.85645239	2247	2194	2109	138	0.93842440	2180	1751	1683	497	0.77196106
19	1	0.0662	7.2048e-05	193811	12829	12829	180982	10642	5315	5310	2.25386095	5332	0.49895885	4431	3955	3801	15.31031551	630	0.85784151	2247	2200	2114	133	0.94098332	2184	1755	1687	497	0.77230137
19	1	0.0664	7.12839e-05	193873	12873	12873	181000	10681	5342	5337	2.26213012	5344	0.49966134	4458	3971	3810	15.69255742	648	0.85469692	2263	2208	2119	144	0.93619611	2195	1763	1692	503	0.77067293
19	1	0.0666	7.06072e-05	193923	12915	12915	181008	10707	5365	5360	2.26764014	5347	0.50059380	4476	3984	3817	16.04144892	659	0.85281178	2274	2214	2121	153	0.93284845	2202	1770	1696	506	0.77015810
19	1	0.0668	7.00751e-05	193953	12956	12956	180997	10719	5385	5380	2.27017126	5339	0.50189816	4483	3994	3829	15.95980958	654	0.85409012	2273	2214	2122	151	0.93377567	2210	1780	1706	504	0.77213298
19	1	0.067	6.92152e-05	194018	12999	12999	181019	10751	5407	5402	2.27694173	5349	0.50244773	4500	4011	3848	15.85202186	652	0.85503436	2282	2224	2133	149	0.93489441	2218	1787	1714	504	0.77286997
19	1	0.0672	6.85569e-05	194063	13041	13041	181022	10771	5428	5423	2.28115448	5348	0.50346267	4508	4022	3858	15.90524582	650	0.85577211	2281	2226	2135	146	0.93605172	2227	1796	1723	504	0.77354590
19	1	0.0674	6.80205e-05	194093	13081	13081	181012	10786	5441	5436	2.28431676	5350	0.50396644	4513	4030	3868	15.78980240	645	0.85704683	2276	2222	2133	143	0.93699363	2237	1808	1735	502	0.77570624
19	1	0.0676	6.73454e-05	194134	13123	13123	181011	10807	5469	5464	2.28869996	5343	0.50557620	4523	4053	3896	15.54280650	627	0.86140204	2276	2240	2153	123	0.94608823	2247	1813	1743	504	0.77562288
19	1	0.0678	6.67868e-05	194194	13166	13166	181028	10832	5491	5486	2.29395133	5346	0.50643814	4537	4066	3906	15.74144953	631	0.86095050	2281	2246	2158	123	0.94594101	2256	1820	1748	508	0.77501816
19	1	0.068	6.61934e-05	194244	13208	13208	181036	10864	5514	5509	2.30069386	5355	0.50706066	4557	4082	3918	16.01480104	639	0.85969172	2294	2257	2166	128	0.94424984	2263	1825	1752	511	0.77397528
19	1	0.0682	6.57263e-05	194273	13249	13249	181024	10877	5532	5527	2.30337757	5350	0.50810836	4564	4093	3930	15.93957166	634	0.86115191	2295	2264	2174	121	0.94727788	2269	1829	1756	513	0.77403905
19	1	0.0684	6.51703e-05	194316	13291	13291	181025	10902	5554	5549	2.30860911	5353	0.50895895	4577	4106	3944	15.87152122	633	0.86180012	2301	2272	2183	118	0.94855000	2276	1834	1762	514	0.77409737
19	1	0.0686	6.47814e-05	194345	13332	13332	181013	10916	5575	5570	2.31146571	5346	0.51022878	4587	4118	3957	15.86483242	630	0.86265475	2306	2275	2186	120	0.94798511	2281	1843	1771	510	0.77638917
19	1	0.0688	6.44133e-05	194378	13373	13373	181005	10930	5595	5590	2.31431688	5340	0.51140386	4593	4129	3969	15.80666511	624	0.86418122	2307	2277	2189	118	0.94879377	2286	1852	1780	506	0.77879139
19	1	0.069	6.39059e-05	194433	13415	13415	181018	10961	5619	5614	2.32080455	5347	0.51214434	4612	4139	3976	15.98813887	636	0.86204431	2318	2274	2184	134	0.94232452	2294	1865	1791	503	0.78092421
19	1	0.0692	6.35055e-05	194466	13457	13457	181009	10976	5644	5639	2.32379652	5337	0.51372087	4621	4155	3992	16.02167213	629	0.86392683	2324	2286	2196	128	0.94510924	2297	1869	1796	501	0.78179018
19	1	0.0694	6.27246e-05	194528	13500	13500	181028	11005	5669	5664	2.32982028	5341	0.51463628	4636	4166	4003	16.00895980	633	0.86342065	2328	2285	2195	133	0.94308280	2308	1881	1807	501	0.78306820
19	1	0.0696	6.21862e-05	194572	13541	13541	181031	11027	5692	5687	2.33433283	5340	0.51569341	4650	4177	4012	16.13462299	638	0.86272085	2337	2285	2195	142	0.93904470	2313	1892	1817	496	0.78560506
19	1	0.0698	6.174e-05	194609	13583	13583	181026	11050	5715	5710	2.33905396	5340	0.51669947	4666	4191	4023	16.35806300	643	0.86211756	2348	2292	2200	148	0.93693634	2318	1899	1823	495	0.78633046
19	1	0.07	6.12254e-05	194649	13625	13625	181024	11070	5737	5732	2.34312218	5338	0.51775160	4675	4205	4037	16.38600933	638	0.86343645	2350	2302	2210	140	0.94033683	2325	1903	1827	498	0.78570917
19	1	0.0702	6.072e-05	194687	13666	13666	181021	11091	5755	5749	2.34746191	5342	0.51839237	4689	4217	4048	16.40420725	641	0.86332044	2357	2308	2216	141	0.93999356	2332	1909	1833	499	0.78582536
19	1	0.0704	6.02193e-05	194724	13708	13708	181016	11113	5781	5775	2.35188860	5338	0.51970387	4703	4231	4060	16.54417504	643	0.86329744	2367	2313	2220	147	0.93771266	2336	1918	1841	495	0.78789468
19	1	0.0706	5.96877e-05	194755	13749	13749	181006	11129	5804	5798	2.35502660	5331	0.52102204	4713	4248	4080	16.41164628	633	0.86564876	2372	2320	2228	144	0.93935109	2341	1928	1852	489	0.79097045
19	1	0.0708	5.90396e-05	194804	13792	13792	181012	11156	5825	5819	2.36061939	5337	0.52164109	4730	4260	4088	16.64745335	642	0.86421736	2381	2324	2230	151	0.93659375	2349	1936	1858	491	0.79085500
19	1	0.071	5.86176e-05	194843	13833	13833	181010	11176	5849	5843	2.36460106	5333	0.52285336	4744	4273	4100	16.69706276	644	0.86418954	2389	2328	2234	155	0.93494835	2355	1945	1866	489	0.79240916
19	1	0.0712	5.79836e-05	194905	13876	13876	181029	11204	5869	5863	2.37042474	5341	0.52332931	4762	4286	4107	17.06345046	655	0.86240661	2396	2334	2236	160	0.93339042	2366	1952	1870	496	0.79052275
19	1	0.0714	5.76379e-05	194938	13918	13918	181020	11220	5894	5888	2.37347640	5332	0.52480991	4771	4298	4117	17.19817506	654	0.86287869	2403	2334	2236	167	0.93033600	2368	1964	1881	487	0.79442432
19	1	0.0716	5.71611e-05	194992	13961	13961	181031	11241	5919	5913	2.37762309	5328	0.52605173	4780	4312	4135	16.99250195	645	0.86503932	2403	2340	2244	159	0.93378540	2377	1972	1891	486	0.79554128
19	1	0.0718	5.6618e-05	195044	14004	14004	181040	11265	5938	5932	2.38256137	5333	0.52661554	4793	4321	4143	17.04568493	650	0.86435196	2410	2340	2244	166	0.93092051	2383	1981	1899	484	0.79702917
19	1	0.072	5.60872e-05	195086	14046	14046	181040	11286	5965	5959	2.38663985	5327	0.52802628	4805	4340	4166	16.84784323	639	0.86698231	2414	2353	2259	155	0.93561798	2391	1987	1907	484	0.79768640
19	1	0.0722	5.56055e-05	195137	14088	14088	181049	11311	5988	5982	2.39169536	5329	0.52889050	4818	4355	4179	17.02303326	639	0.86733784	2420	2362	2266	154	0.93655106	2398	1993	1912	486	0.79748964
19	1	0.0724	5.51862e-05	195177	14129	14129	181048	11338	6014	6008	2.39711818	5330	0.52992190	4835	4372	4195	17.04517907	640	0.86768188	2429	2374	2278	151	0.93784281	2406	1998	1917	489	0.79685025
19	1	0.0726	5.47609e-05	195224	14173	14173	181051	11362	6041	6035	2.40182854	5327	0.53117690	4853	4392	4221	16.70298008	632	0.86981855	2443	2390	2297	146	0.94026671	2410	2002	1924	486	0.79840575
19	1	0.0728	5.42412e-05	195277	14214	14214	181063	11388	6064	6058	2.40708387	5330	0.53198162	4867	4405	4236	16.57488980	631	0.87035352	2450	2400	2308	142	0.94201166	2417	2005	1928	489	0.79771700
19	1	0.073	5.37514e-05	195330	14258	14258	181072	11409	6089	6083	2.41114618	5326	0.53319197	4880	4419	4248	16.74267686	632	0.87040920	2459	2405	2312	147	0.94010388	2421	2014	1936	485	0.79962059
19	1	0.0732	5.34045e-05	195365	14300	14300	181065	11424	6110	6104	2.41394868	5320	0.53432893	4891	4438	4271	16.55771385	620	0.87314989	2466	2418	2327	139	0.94354451	2425	2020	1944	481	0.80156509
19	1	0.0734	5.30394e-05	195399	14341	14341	181058	11437	6132	6126	2.41625382	5311	0.53564419	4899	4450	4286	16.35986954	613	0.87491763	2472	2424	2335	137	0.94449300	2427	2026	1951	476	0.80405223
19	1	0.0736	5.24542e-05	195468	14386	14386	181082	11479	6154	6148	2.42514728	5331	0.53559714	4926	4466	4294	16.82267250	632	0.87178669	2486	2430	2337	149	0.93992040	2440	2036	1958	482	0.80236850
19	1	0.0738	5.20249e-05	195506	14428	14428	181078	11503	6179	6173	2.42985121	5330	0.53665102	4941	4482	4312	16.74803804	629	0.87260028	2498	2438	2345	153	0.93885736	2443	2044	1966	477	0.80485153
19	1	0.074	5.16704e-05	195534	14469	14469	181065	11523	6206	6200	2.43356643	5323	0.53806116	4954	4500	4331	16.71605486	623	0.87415377	2509	2451	2359	150	0.94009983	2445	2049	1972	473	0.80648151
19	1	0.0742	5.12213e-05	195577	14511	14511	181066	11547	6229	6223	2.43831083	5324	0.53893268	4970	4513	4332	17.44903928	638	0.87166761	2518	2458	2360	158	0.93706155	2452	2055	1973	479	0.80451348
19	1	0.0744	5.07994e-05	195619	14554	14554	181065	11568	6257	6251	2.44219012	5317	0.54037316	4985	4531	4352	17.37252122	633	0.87297044	2530	2470	2372	158	0.93766363	2455	2061	1979	476	0.80630088
19	1	0.0746	5.04542e-05	195650	14595	14595	181055	11588	6283	6277	2.44588916	5311	0.54168266	4992	4549	4377	16.98501858	615	0.87685927	2531	2480	2386	145	0.94286187	2461	2069	1991	470	0.80897931
19	1	0.0748	5.00454e-05	195693	14637	14637	181056	11611	6301	6295	2.45055083	5316	0.54215794	5007	4558	4381	17.28228999	626	0.87496532	2536	2479	2383	153	0.93955323	2471	2079	1998	473	0.80867842
19	1	0.075	4.96737e-05	195733	14679	14679	181054	11632	6323	6317	2.45460395	5315	0.54306878	5019	4571	4392	17.40113062	627	0.87515097	2539	2486	2389	150	0.94086513	2480	2085	2004	476	0.80787344
19	1	0.0752	4.92253e-05	195791	14723	14723	181068	11669	6347	6341	2.46227424	5328	0.54340032	5036	4589	4410	17.42267488	626	0.87560678	2541	2499	2401	140	0.94501427	2495	2090	2008	487	0.80491962
19	1	0.0754	4.88103e-05	195841	14766	14766	181075	11694	6367	6361	2.46731635	5333	0.54394677	5053	4598	4414	17.63949183	639	0.87358258	2553	2501	2401	152	0.94047483	2500	2097	2013	487	0.80527223
19	1	0.0756	4.82909e-05	195907	14810	14810	181097	11729	6388	6382	2.47463293	5347	0.54411095	5076	4608	4416	18.04064405	660	0.86994693	2565	2503	2399	166	0.93513730	2511	2105	2017	494	0.80335461
19	1	0.0758	4.79081e-05	195948	14852	14852	181096	11748	6416	6410	2.47797485	5338	0.54561294	5086	4625	4434	18.00979372	652	0.87186939	2568	2513	2409	159	0.93823908	2518	2112	2025	493	0.80418180
19	1	0.076	4.73796e-05	196023	14897	14897	181126	11784	6446	6440	2.48517020	5344	0.54648890	5105	4641	4444	18.40556537	661	0.87046683	2568	2523	2416	152	0.94071623	2537	2118	2028	509	0.79935905
19	1	0.0762	4.68074e-05	196090	14941	14941	181149	11817	6466	6460	2.49205705	5357	0.54665236	5124	4653	4452	18.58969734	672	0.86881371	2576	2527	2418	158	0.93856017	2548	2126	2034	514	0.79830081
19	1	0.0764	4.65313e-05	196126	14983	14983	181143	11838	6485	6479	2.49619008	5359	0.54728588	5132	4666	4466	18.54478204	666	0.87025508	2575	2531	2423	152	0.94081317	2557	2135	2044	513	0.79920028
19	1	0.0766	4.61911e-05	196167	15026	15026	181141	11862	6502	6496	2.50109919	5366	0.54760966	5145	4678	4479	18.48164744	666	0.87059512	2579	2537	2429	150	0.94191240	2566	2141	2050	516	0.79891652
19	1	0.0768	4.57877e-05	196218	15069	15069	181149	11889	6526	6520	2.50642205	5369	0.54838247	5165	4690	4484	18.83375354	681	0.86824654	2591	2541	2430	161	0.93772997	2574	2149	2055	519	0.79830421
19	1	0.077	4.53973e-05	196263	15112	15112	181151	11909	6547	6541	2.51022717	5368	0.54922328	5178	4704	4498	18.88820063	680	0.86863639	2600	2550	2438	162	0.93777701	2578	2154	2060	518	0.79890573
19	1	0.0772	4.49737e-05	196319	15155	15155	181164	11939	6570	6564	2.51628195	5375	0.54976712	5194	4716	4504	19.20813895	690	0.86717533	2606	2556	2441	165	0.93674526	2588	2160	2063	525	0.79712154
19	1	0.0774	4.46616e-05	196356	15197	15197	181159	11955	6591	6585	2.51913722	5370	0.55078673	5203	4724	4510	19.31222274	693	0.86682023	2610	2557	2441	169	0.93532641	2593	2167	2069	524	0.79786492
19	1	0.0776	4.43603e-05	196387	15239	15239	181148	11970	6620	6614	2.52139322	5356	0.55251830	5211	4737	4526	19.19629956	685	0.86860224	2612	2561	2447	165	0.93686074	2599	2176	2079	520	0.80000232
19	1	0.0778	4.40184e-05	196435	15282	15282	181153	11995	6640	6634	2.52638653	5361	0.55303200	5228	4748	4531	19.48220393	697	0.86675854	2620	2565	2448	172	0.93434890	2608	2183	2083	525	0.79885719
19	1	0.078	4.36912e-05	196486	15325	15325	181161	12021	6656	6650	2.53179373	5371	0.55316459	5241	4755	4536	19.57583300	705	0.86542664	2626	2563	2445	181	0.93099593	2615	2192	2091	524	0.79958153
19	1	0.0782	4.33877e-05	196524	15368	15368	181156	12041	6677	6671	2.53555804	5370	0.55398824	5252	4766	4546	19.62176896	706	0.86556046	2632	2568	2449	183	0.93063037	2620	2198	2097	523	0.80019251
19	1	0.0784	4.30891e-05	196555	15409	15409	181146	12058	6700	6694	2.53851252	5364	0.55511341	5260	4776	4558	19.51764335	702	0.86656350	2635	2569	2452	183	0.93047627	2625	2207	2106	519	0.80240725
19	1	0.0786	4.26867e-05	196597	15452	15452	181145	12081	6723	6717	2.54287642	5364	0.55595856	5271	4791	4573	19.57911705	698	0.86763994	2638	2581	2464	174	0.93394133	2633	2210	2110	523	0.80121265
19	1	0.0788	4.22444e-05	196643	15495	15495	181148	12107	6747	6741	2.54789702	5366	0.55674484	5284	4802	4578	19.90111114	706	0.86648344	2643	2586	2466	177	0.93289395	2641	2216	2113	528	0.80002263
19	1	0.079	4.17579e-05	196711	15540	15540	181171	12146	6774	6767	2.55585531	5379	0.55717679	5302	4817	4592	19.95054961	710	0.86613997	2648	2591	2470	178	0.93282588	2654	2226	2122	532	0.79960481
19	1	0.0792	4.14673e-05	196740	15581	15581	181159	12160	6794	6787	2.55820656	5373	0.55817905	5311	4827	4604	19.84191704	707	0.86695152	2651	2593	2473	178	0.93301066	2660	2234	2131	529	0.80111589
19	1	0.0794	4.10919e-05	196793	15625	15625	181168	12189	6820	6813	2.56382440	5376	0.55898175	5325	4840	4618	19.78373481	707	0.86729421	2660	2595	2476	184	0.93088584	2665	2245	2142	523	0.80382189
19	1	0.0796	4.06818e-05	196849	15668	15668	181181	12210	6848	6841	2.56742151	5369	0.56031205	5339	4854	4635	19.61077810	704	0.86812848	2666	2598	2481	185	0.93051452	2673	2256	2154	519	0.80590581
19	1	0.0798	4.03666e-05	196896	15712	15712	181184	12234	6873	6866	2.57187564	5368	0.56125447	5355	4870	4646	19.90739990	709	0.86761151	2680	2607	2487	193	0.92803009	2675	2263	2159	516	0.80708001
19	1	0.08	4.0079e-05	196930	15754	15754	181176	12254	6896	6889	2.57546588	5365	0.56221387	5368	4882	4653	20.19989496	715	0.86688239	2689	2610	2488	201	0.92517655	2679	2272	2166	513	0.80837063
19	1	0.0802	3.98367e-05	196971	15797	15797	181174	12274	6918	6911	2.57910004	5363	0.56308865	5380	4893	4662	20.32163907	718	0.86655283	2697	2612	2489	208	0.92277184	2683	2281	2173	510	0.81004047
19	1	0.0804	3.95549e-05	197016	15839	15839	181177	12283	6939	6932	2.58012941	5351	0.56438532	5385	4907	4684	19.94901808	701	0.86980378	2692	2621	2502	190	0.92935771	2693	2286	2182	511	0.81027196
19	1	0.0806	3.92209e-05	197065	15883	15883	181182	12303	6963	6956	2.58363229	5347	0.56541712	5395	4916	4694	19.86826697	701	0.87013439	2691	2623	2505	186	0.93078741	2704	2293	2190	514	0.80977297
19	1	0.0808	3.89003e-05	197107	15926	15926	181181	12326	6983	6976	2.58807526	5350	0.56598279	5408	4924	4700	19.95777634	708	0.86913254	2696	2625	2506	190	0.92942439	2712	2299	2195	517	0.80919638
19	1	0.081	3.85228e-05	197169	15970	15970	181199	12359	7004	6997	2.59487940	5362	0.56616786	5427	4934	4709	19.96305714	718	0.86766258	2700	2629	2509	191	0.92926240	2727	2305	2200	527	0.80667265
19	1	0.0812	3.82046e-05	197217	16014	16014	181203	12387	7030	7023	2.60018824	5364	0.56698483	5441	4951	4724	20.10017479	717	0.86819786	2706	2640	2519	187	0.93085202	2735	2311	2205	530	0.80620804
19	1	0.0814	3.7998e-05	197259	16056	16056	181203	12407	7055	7048	2.60360469	5359	0.56808441	5452	4961	4733	20.16710767	719	0.86809827	2710	2640	2519	191	0.92937320	2742	2321	2214	528	0.80753843
19	1	0.0816	3.77371e-05	197291	16098	16098	181193	12425	7072	7065	2.60699086	5360	0.56862822	5463	4972	4744	20.13918716	719	0.86844424	2716	2643	2522	194	0.92855881	2747	2329	2222	525	0.80900806
19	1	0.0818	3.74539e-05	197329	16141	16141	181188	12443	7090	7083	2.61031490	5360	0.56925085	5473	4981	4753	20.15734155	720	0.86844504	2721	2647	2526	195	0.92827498	2752	2334	2227	525	0.80928906
19	1	0.082	3.71284e-05	197389	16182	16182	181207	12467	7105	7098	2.61527498	5369	0.56935610	5483	4990	4763	20.11597141	720	0.86861732	2717	2646	2525	192	0.92949356	2766	2344	2237	529	0.80881951
19	1	0.0822	3.67961e-05	197437	16229	16229	181208	12493	7135	7128	2.61982800	5365	0.57057061	5495	5008	4785	19.93994683	710	0.87072888	2719	2655	2537	182	0.93291407	2776	2353	2248	528	0.80982055
19	1	0.0824	3.64822e-05	197480	16271	16271	181209	12519	7157	7150	2.62485234	5369	0.57114085	5511	5020	4793	20.09805124	718	0.86978881	2729	2662	2542	187	0.93141885	2782	2358	2252	530	0.80933288
19	1	0.0826	3.62142e-05	197533	16316	16316	181217	12542	7178	7171	2.62919996	5371	0.57176603	5523	5032	4804	20.19484683	719	0.86978346	2732	2666	2545	187	0.93159040	2791	2366	2259	532	0.80928308
19	1	0.0828	3.60079e-05	197556	16357	16357	181199	12557	7202	7195	2.63139527	5362	0.57299339	5530	5040	4808	20.40311547	722	0.86950861	2735	2662	2540	195	0.92857974	2795	2378	2269	526	0.81170556
19	1	0.083	3.57304e-05	197595	16400	16400	181195	12572	7226	7219	2.63357408	5353	0.57421783	5536	5050	4822	20.24842603	714	0.87093804	2736	2661	2541	195	0.92858303	2800	2389	2281	519	0.81461064
19	1	0.0832	3.54768e-05	197635	16443	16443	181192	12593	7247	7240	2.63740804	5353	0.57492626	5548	5061	4834	20.18049200	714	0.87131496	2740	2664	2545	195	0.92866471	2808	2397	2290	518	0.81535402
19	1	0.0834	3.52237e-05	197668	16485	16485	181183	12613	7269	7262	2.64092510	5351	0.57575739	5557	5074	4848	20.16987680	709	0.87235055	2741	2673	2554	187	0.93168884	2816	2401	2294	522	0.81459264
19	1	0.0836	3.48884e-05	197721	16529	16529	181192	12645	7294	7287	2.64720456	5358	0.57627479	5572	5084	4855	20.22964889	717	0.87136724	2742	2672	2552	190	0.93062732	2830	2412	2303	527	0.81394988
19	1	0.0838	3.45227e-05	197781	16572	16572	181209	12684	7318	7311	2.65527713	5373	0.57639167	5592	5093	4858	20.48587469	734	0.86879858	2750	2671	2548	202	0.92651783	2842	2422	2310	532	0.81294779
19	1	0.084	3.42757e-05	197816	16616	16616	181200	12698	7341	7334	2.65722888	5364	0.57756667	5601	5110	4882	20.21272412	719	0.87155420	2753	2682	2562	191	0.93066126	2848	2428	2319	529	0.81441876
19	1	0.0842	3.3987e-05	197863	16659	16659	181204	12723	7359	7352	2.66222889	5371	0.57784446	5616	5121	4892	20.20996443	724	0.87112476	2762	2686	2566	196	0.92904129	2854	2435	2326	528	0.81507520
19	1	0.0844	3.37808e-05	197894	16702	16702	181192	12738	7376	7369	2.66481388	5369	0.57849751	5623	5132	4902	20.38413748	721	0.87170042	2764	2689	2568	196	0.92918342	2859	2443	2333	526	0.81612748
19	1	0.0846	3.35525e-05	197932	16745	16745	181187	12754	7397	7390	2.66737160	5364	0.57941726	5628	5144	4915	20.33893758	713	0.87339082	2763	2695	2575	188	0.93205092	2865	2449	2340	525	0.81681915
19	1	0.0848	3.32917e-05	197974	16788	16788	181186	12770	7417	7410	2.66998853	5360	0.58025637	5635	5155	4931	20.16286259	704	0.87498746	2764	2702	2584	180	0.93500598	2871	2453	2346	525	0.81720579
19	1	0.085	3.30268e-05	198029	16832	16832	181197	12801	7443	7436	2.67592410	5365	0.58087978	5651	5170	4943	20.29862595	708	0.87478763	2770	2708	2589	181	0.93477327	2881	2462	2354	527	0.81711312
19	1	0.0852	3.27751e-05	198072	16874	16874	181198	12820	7467	7460	2.67899701	5360	0.58188968	5665	5181	4947	20.74303140	718	0.87327219	2779	2711	2589	190	0.93148727	2886	2470	2358	528	0.81721547
19	1	0.0854	3.25539e-05	198111	16918	16918	181193	12833	7494	7487	2.68034126	5346	0.58340361	5672	5200	4971	20.53877970	701	0.87644728	2780	2726	2606	174	0.93743191	2892	2474	2365	527	0.81782444
19	1	0.0856	3.23355e-05	198145	16961	16961	181184	12849	7515	7508	2.68284852	5341	0.58431046	5679	5210	4983	20.44966222	696	0.87750963	2779	2731	2612	167	0.93998124	2900	2479	2371	529	0.81764458
19	1	0.0858	3.19687e-05	198221	17007	17007	181214	12896	7544	7537	2.69256048	5359	0.58442563	5702	5228	4999	20.57276557	703	0.87663773	2792	2741	2621	171	0.93865374	2910	2487	2378	532	0.81713646
19	1	0.086	3.1707e-05	198267	17050	17050	181217	12915	7563	7556	2.69595822	5359	0.58503559	5712	5239	5012	20.48690805	700	0.87740401	2792	2742	2623	169	0.93948846	2920	2497	2389	531	0.81804106
19	1	0.0862	3.1445e-05	198304	17093	17093	181211	12934	7578	7571	2.69964477	5363	0.58533438	5721	5247	5018	20.59230471	703	0.87707944	2793	2743	2623	170	0.93919265	2928	2504	2395	533	0.81783006
19	1	0.0864	3.12406e-05	198337	17136	17136	181201	12949	7603	7596	2.70158367	5353	0.58658618	5734	5263	5033	20.68099279	701	0.87783089	2804	2752	2632	172	0.93865414	2930	2511	2401	529	0.81962325
19	1	0.0866	3.0967e-05	198382	17179	17179	181203	12971	7630	7623	2.70512504	5348	0.58767137	5747	5279	5050	20.61302107	697	0.87874586	2809	2762	2642	167	0.94064286	2938	2517	2408	530	0.81956660
19	1	0.0868	3.07178e-05	198427	17223	17223	181204	12988	7646	7639	2.70822084	5349	0.58813278	5759	5287	5055	20.76491634	704	0.87783226	2813	2759	2638	175	0.93784545	2946	2528	2417	529	0.82052843
19	1	0.087	3.04817e-05	198465	17266	17266	181199	13012	7670	7663	2.71247959	5349	0.58889068	5772	5302	5069	20.90439235	703	0.87818194	2819	2765	2643	176	0.93771565	2953	2537	2425	528	0.82134974
19	1	0.0872	3.02545e-05	198512	17309	17309	181203	13037	7692	7685	2.71713941	5352	0.58944698	5783	5311	5075	21.06282584	708	0.87759520	2821	2764	2641	180	0.93628072	2962	2547	2434	528	0.82170328
19	1	0.0874	3.00318e-05	198559	17354	17354	181205	13064	7717	7710	2.72207212	5354	0.59014034	5794	5324	5082	21.42234030	712	0.87714704	2822	2764	2638	184	0.93496182	2972	2560	2444	528	0.82225024
19	1	0.0876	2.97988e-05	198605	17397	17397	181208	13077	7735	7728	2.72398066	5349	0.59092935	5800	5334	5097	21.20160586	703	0.87884822	2822	2767	2644	178	0.93700306	2978	2567	2453	525	0.82373978
19	1	0.0878	2.95615e-05	198649	17441	17441	181208	13101	7753	7746	2.72868645	5355	0.59121880	5812	5342	5101	21.43972515	711	0.87767989	2827	2771	2646	181	0.93598435	2985	2571	2455	530	0.82246156
19	1	0.088	2.93591e-05	198684	17484	17484	181200	13122	7773	7766	2.73246866	5356	0.59179522	5823	5354	5115	21.33659344	708	0.87834160	2829	2775	2651	178	0.93704816	2994	2579	2464	530	0.82287036
19	1	0.0882	2.91496e-05	198720	17527	17527	181193	13138	7793	7786	2.73496952	5352	0.59259577	5830	5362	5123	21.32540313	707	0.87871764	2828	2774	2650	178	0.93716949	3002	2588	2473	529	0.82365373
